time,open,high,low,close,tick_volume,spread,real_volume
2020-01-03 07:00:00,1.31257,1.31288,1.31156,1.31211,1751,5,0
2020-01-03 08:00:00,1.31211,1.31238,1.3105,1.31234,1798,2,0
2020-01-03 09:00:00,1.31232,1.31233,1.30827,1.30908,3599,4,0
2020-01-03 10:00:00,1.30908,1.31174,1.30863,1.30976,4126,4,0
2020-01-03 11:00:00,1.30976,1.31007,1.30662,1.30676,3764,3,0
2020-01-03 12:00:00,1.30676,1.30878,1.30676,1.30778,3235,2,0
2020-01-03 13:00:00,1.30778,1.30784,1.30532,1.30581,2982,4,0
2020-01-03 14:00:00,1.30581,1.30821,1.30537,1.30798,3662,4,0
2020-01-03 15:00:00,1.30798,1.31096,1.30718,1.30723,2573,2,0
2020-01-03 16:00:00,1.30721,1.30895,1.3066,1.30691,3314,3,0
2020-01-03 17:00:00,1.30729,1.3094,1.30685,1.30713,3581,3,0
2020-01-03 18:00:00,1.30713,1.30987,1.30691,1.30895,2737,3,0
2020-01-03 19:00:00,1.30895,1.30936,1.30801,1.30879,2296,4,0
2020-01-03 20:00:00,1.30879,1.30898,1.30727,1.30825,2388,2,0
2020-01-03 21:00:00,1.30834,1.30844,1.30743,1.30783,3518,6,0
2020-01-03 22:00:00,1.30783,1.30788,1.30717,1.3073,1207,5,0
2020-01-03 23:00:00,1.30727,1.30767,1.30706,1.30743,745,4,0
2020-01-06 00:00:00,1.30781,1.30854,1.30639,1.30688,1068,20,0
2020-01-06 01:00:00,1.30688,1.30846,1.30625,1.30767,1566,3,0
2020-01-06 02:00:00,1.30767,1.3088,1.30766,1.30801,1174,3,0
2020-01-06 03:00:00,1.30801,1.30816,1.30753,1.30787,1577,3,0
2020-01-06 04:00:00,1.30787,1.30877,1.30787,1.30871,893,4,0
2020-01-06 05:00:00,1.30871,1.30902,1.30806,1.30816,1254,3,0
2020-01-06 06:00:00,1.30816,1.30865,1.30807,1.30835,830,3,0
2020-01-06 07:00:00,1.30835,1.30854,1.30796,1.30809,969,7,0
2020-01-06 08:00:00,1.30807,1.3083,1.30683,1.30824,2348,3,0
2020-01-06 09:00:00,1.30822,1.30944,1.30697,1.30726,2893,3,0
2020-01-06 10:00:00,1.3073,1.3108,1.30635,1.31051,3541,2,0
2020-01-06 11:00:00,1.31053,1.31484,1.3103,1.31428,4527,4,0
2020-01-06 12:00:00,1.31428,1.31729,1.31376,1.31521,3925,2,0
2020-01-06 13:00:00,1.31521,1.3174,1.31506,1.31564,2799,2,0
2020-01-06 14:00:00,1.31563,1.31567,1.31383,1.31383,2695,3,0
2020-01-06 15:00:00,1.31386,1.31485,1.31346,1.31402,2440,2,0
2020-01-06 16:00:00,1.31401,1.31607,1.3133,1.31362,2747,3,0
2020-01-06 17:00:00,1.31362,1.31622,1.31334,1.31585,2787,2,0
2020-01-06 18:00:00,1.31585,1.31694,1.31517,1.31623,2817,3,0
2020-01-06 19:00:00,1.31623,1.31741,1.31562,1.3159,2088,3,0
2020-01-06 20:00:00,1.31588,1.31673,1.31576,1.31576,1732,3,0
2020-01-06 21:00:00,1.31576,1.31638,1.31552,1.31627,1477,2,0
2020-01-06 22:00:00,1.31627,1.31673,1.31589,1.31669,1195,2,0
2020-01-06 23:00:00,1.31662,1.31682,1.31638,1.31682,842,4,0
2020-01-07 00:00:00,1.31684,1.31783,1.31647,1.31747,570,2,0
2020-01-07 01:00:00,1.31747,1.31754,1.3168,1.31705,1698,3,0
2020-01-07 02:00:00,1.31705,1.31767,1.3169,1.3173,1583,3,0
2020-01-07 03:00:00,1.3173,1.31773,1.31698,1.31715,1139,5,0
2020-01-07 04:00:00,1.31716,1.31724,1.31686,1.31697,898,6,0
2020-01-07 05:00:00,1.31697,1.31758,1.31688,1.31737,847,3,0
2020-01-07 06:00:00,1.31737,1.31752,1.31691,1.31708,1755,2,0
2020-01-07 07:00:00,1.31711,1.31726,1.31533,1.31543,821,3,0
2020-01-07 08:00:00,1.31547,1.31626,1.31477,1.31552,1989,3,0
2020-01-07 09:00:00,1.31547,1.31611,1.31408,1.31434,2691,3,0
2020-01-07 10:00:00,1.31434,1.32119,1.31427,1.31881,4518,2,0
2020-01-07 11:00:00,1.31882,1.31968,1.31671,1.3173,3049,2,0
2020-01-07 12:00:00,1.31726,1.31738,1.31452,1.31601,3791,3,0
2020-01-07 13:00:00,1.31601,1.3164,1.31452,1.31468,2747,2,0
2020-01-07 14:00:00,1.31468,1.31477,1.31099,1.31205,3949,2,0
2020-01-07 15:00:00,1.31203,1.31231,1.31021,1.31179,3893,2,0
2020-01-07 16:00:00,1.31178,1.31352,1.31051,1.31062,3553,3,0
2020-01-07 17:00:00,1.31062,1.31239,1.30948,1.31212,3840,3,0
2020-01-07 18:00:00,1.31212,1.31325,1.31059,1.31258,2921,1,0
2020-01-07 19:00:00,1.31257,1.31393,1.31222,1.31272,2457,0,0
2020-01-07 20:00:00,1.31272,1.31371,1.31248,1.31252,1766,1,0
2020-01-07 21:00:00,1.31253,1.31271,1.31184,1.31203,2778,1,0
2020-01-07 22:00:00,1.31202,1.31232,1.31163,1.31178,1398,1,0
2020-01-07 23:00:00,1.31179,1.31212,1.31135,1.31203,1086,3,0
2020-01-08 00:00:00,1.3118,1.31263,1.31089,1.31154,1306,15,0
2020-01-08 01:00:00,1.31178,1.31193,1.31048,1.31134,1113,1,0
2020-01-08 02:00:00,1.31134,1.31194,1.31065,1.31115,2663,1,0
2020-01-08 03:00:00,1.31115,1.31211,1.31109,1.31169,2777,1,0
2020-01-08 04:00:00,1.31169,1.31398,1.31168,1.31329,2673,1,0
2020-01-08 05:00:00,1.31329,1.3139,1.31237,1.31307,1790,1,0
2020-01-08 06:00:00,1.31307,1.31342,1.31183,1.31207,1300,1,0
2020-01-08 07:00:00,1.31207,1.31242,1.31158,1.31175,1628,1,0
2020-01-08 08:00:00,1.31175,1.31337,1.31174,1.31294,1503,3,0
2020-01-08 09:00:00,1.31303,1.3162,1.31264,1.31522,2997,1,0
2020-01-08 10:00:00,1.31522,1.31694,1.31387,1.31658,4324,1,0
2020-01-08 11:00:00,1.31659,1.31692,1.311,1.31199,3254,1,0
2020-01-08 12:00:00,1.312,1.31357,1.30912,1.31199,4305,1,0
2020-01-08 13:00:00,1.31199,1.31243,1.30988,1.31087,3232,0,0
2020-01-08 14:00:00,1.31087,1.31194,1.30801,1.30927,4085,0,0
2020-01-08 15:00:00,1.30927,1.31248,1.3086,1.31218,3766,0,0
2020-01-08 16:00:00,1.31218,1.3139,1.31194,1.31248,3418,2,0
2020-01-08 17:00:00,1.31247,1.31334,1.3087,1.31002,3402,0,0
2020-01-08 18:00:00,1.30997,1.31086,1.30826,1.31084,4530,0,0
2020-01-08 19:00:00,1.31084,1.31168,1.31012,1.31047,3758,1,0
2020-01-08 20:00:00,1.31048,1.3106,1.30961,1.3103,1750,0,0
2020-01-08 21:00:00,1.3103,1.31032,1.30973,1.31008,2728,4,0
2020-01-08 22:00:00,1.31007,1.3103,1.30974,1.30977,1817,2,0
2020-01-08 23:00:00,1.30977,1.3099,1.30917,1.30938,1141,2,0
2020-01-09 00:00:00,1.30937,1.31015,1.30935,1.30985,557,4,0
2020-01-09 01:00:00,1.30987,1.31053,1.30956,1.31049,848,1,0
2020-01-09 02:00:00,1.31049,1.31119,1.3103,1.31091,1868,1,0
2020-01-09 03:00:00,1.3109,1.3114,1.31041,1.31117,1945,1,0
2020-01-09 04:00:00,1.31117,1.3112,1.31041,1.31087,949,1,0
2020-01-09 05:00:00,1.31087,1.31113,1.31057,1.3106,888,1,0
2020-01-09 06:00:00,1.3106,1.3109,1.31045,1.31087,672,1,0
2020-01-09 07:00:00,1.31087,1.31187,1.31082,1.31165,905,2,0
2020-01-09 08:00:00,1.31161,1.31234,1.31077,1.31105,1446,1,0
2020-01-09 09:00:00,1.31104,1.31184,1.3101,1.31138,2330,0,0
2020-01-09 10:00:00,1.31138,1.31138,1.3085,1.30875,3502,1,0
2020-01-09 11:00:00,1.30872,1.30912,1.30174,1.30274,6370,0,0
2020-01-09 12:00:00,1.30272,1.30433,1.30191,1.30426,4090,0,0
2020-01-09 13:00:00,1.30425,1.30512,1.30134,1.30192,3540,0,0
2020-01-09 14:00:00,1.30192,1.30407,1.3013,1.30373,4686,0,0
2020-01-09 15:00:00,1.30373,1.3069,1.3022,1.3052,3762,0,0
2020-01-09 16:00:00,1.30521,1.30581,1.30369,1.3049,3249,1,0
2020-01-09 17:00:00,1.3049,1.30539,1.30331,1.30483,2743,1,0
2020-01-09 18:00:00,1.30482,1.30686,1.30433,1.30681,3165,1,0
2020-01-09 19:00:00,1.30681,1.30686,1.30606,1.30613,1706,0,0
2020-01-09 20:00:00,1.30612,1.30638,1.30549,1.30554,3346,1,0
2020-01-09 21:00:00,1.30554,1.30592,1.3054,1.30569,1431,0,0
2020-01-09 22:00:00,1.3057,1.30672,1.30569,1.30662,1618,0,0
2020-01-09 23:00:00,1.30662,1.30676,1.30624,1.30659,504,0,0
2020-01-10 00:00:00,1.30659,1.30681,1.30634,1.30672,362,11,0
2020-01-10 01:00:00,1.30674,1.30709,1.30661,1.30694,844,2,0
2020-01-10 02:00:00,1.30695,1.30725,1.30654,1.30678,1416,0,0
2020-01-10 03:00:00,1.30678,1.30693,1.30597,1.30631,1253,1,0
2020-01-10 04:00:00,1.30631,1.30667,1.30601,1.30656,1077,0,0
2020-01-10 05:00:00,1.30656,1.30688,1.3065,1.30681,719,1,0
2020-01-10 06:00:00,1.30681,1.30818,1.30663,1.30762,1134,1,0
2020-01-10 07:00:00,1.30762,1.30833,1.30725,1.30822,977,2,0
2020-01-10 08:00:00,1.30823,1.30914,1.30802,1.30843,1028,1,0
2020-01-10 09:00:00,1.30844,1.30867,1.30551,1.30596,1871,1,0
2020-01-10 10:00:00,1.30596,1.30716,1.3048,1.30665,3020,0,0
2020-01-10 11:00:00,1.30664,1.30879,1.30505,1.30676,4237,0,0
2020-01-10 12:00:00,1.30679,1.30724,1.305,1.3056,3371,0,0
2020-01-10 13:00:00,1.30558,1.30802,1.30538,1.30735,2667,1,0
2020-01-10 14:00:00,1.30735,1.3088,1.30718,1.30843,2310,1,0
2020-01-10 15:00:00,1.30837,1.30967,1.30648,1.30692,4035,1,0
2020-01-10 16:00:00,1.30692,1.30732,1.30553,1.3065,3730,0,0
2020-01-10 17:00:00,1.30648,1.30779,1.30568,1.30603,3860,0,0
2020-01-10 18:00:00,1.30605,1.30624,1.30422,1.30587,3321,0,0
2020-01-10 19:00:00,1.30587,1.30696,1.30512,1.30616,2394,0,0
2020-01-10 20:00:00,1.30612,1.30634,1.30541,1.30551,1208,2,0
2020-01-10 21:00:00,1.30551,1.30628,1.30534,1.30619,1320,0,0
2020-01-10 22:00:00,1.30618,1.30622,1.30535,1.30561,1462,1,0
2020-01-10 23:00:00,1.30556,1.30641,1.30535,1.30637,926,1,0
2020-01-13 00:00:00,1.30364,1.30419,1.30324,1.30351,585,6,0
2020-01-13 01:00:00,1.30358,1.30444,1.30334,1.30432,776,2,0
2020-01-13 02:00:00,1.30432,1.30453,1.30356,1.30367,927,0,0
2020-01-13 03:00:00,1.30367,1.3039,1.3032,1.30388,1001,1,0
2020-01-13 04:00:00,1.30388,1.3039,1.30327,1.30342,857,2,0
2020-01-13 05:00:00,1.30342,1.304,1.30309,1.30389,1002,1,0
2020-01-13 06:00:00,1.30389,1.30411,1.30358,1.30359,1078,3,0
2020-01-13 07:00:00,1.30359,1.30361,1.3025,1.30327,1029,1,0
2020-01-13 08:00:00,1.30327,1.30328,1.30217,1.3027,1214,1,0
2020-01-13 09:00:00,1.30266,1.30269,1.29951,1.30009,2961,0,0
2020-01-13 10:00:00,1.30005,1.30079,1.29851,1.30013,3334,0,0
2020-01-13 11:00:00,1.30012,1.30078,1.2965,1.29726,4334,0,0
2020-01-13 12:00:00,1.29726,1.29935,1.2961,1.29844,2931,0,0
2020-01-13 13:00:00,1.29844,1.29888,1.29648,1.29648,2688,0,0
2020-01-13 14:00:00,1.29648,1.29797,1.29609,1.29759,2882,0,0
2020-01-13 15:00:00,1.2976,1.29924,1.29704,1.2984,3197,1,0
2020-01-13 16:00:00,1.29839,1.29989,1.29808,1.29946,3644,1,0
2020-01-13 17:00:00,1.29948,1.29948,1.29745,1.29781,3376,0,0
2020-01-13 18:00:00,1.2978,1.29909,1.2975,1.2983,2286,0,0
2020-01-13 19:00:00,1.2983,1.29971,1.29788,1.29951,1848,0,0
2020-01-13 20:00:00,1.29951,1.29972,1.299,1.2996,1553,3,0
2020-01-13 21:00:00,1.2996,1.30009,1.29938,1.29981,1338,2,0
2020-01-13 22:00:00,1.2998,1.30031,1.29947,1.2995,1530,0,0
2020-01-13 23:00:00,1.2995,1.29952,1.29853,1.29867,1093,0,0
2020-01-14 00:00:00,1.29867,1.29938,1.29843,1.29882,1616,13,0
2020-01-14 01:00:00,1.29884,1.29933,1.29859,1.2986,877,1,0
2020-01-14 02:00:00,1.2986,1.29958,1.2986,1.29942,1206,1,0
2020-01-14 03:00:00,1.29942,1.30004,1.29882,1.29912,1787,1,0
2020-01-14 04:00:00,1.29913,1.30023,1.2988,1.29981,1180,0,0
2020-01-14 05:00:00,1.29981,1.29998,1.29901,1.29902,902,1,0
2020-01-14 06:00:00,1.29902,1.29958,1.29893,1.29942,928,2,0
2020-01-14 07:00:00,1.29942,1.29956,1.29882,1.29886,688,1,0
2020-01-14 08:00:00,1.29892,1.29939,1.29867,1.29873,1059,0,0
2020-01-14 09:00:00,1.29874,1.29878,1.29648,1.29782,2610,1,0
2020-01-14 10:00:00,1.29787,1.29828,1.29541,1.29707,3412,0,0
2020-01-14 11:00:00,1.29707,1.29735,1.29625,1.29721,2421,0,0
2020-01-14 12:00:00,1.29721,1.29867,1.2967,1.2985,2069,0,0
2020-01-14 13:00:00,1.2985,1.30139,1.29786,1.29979,3746,0,0
2020-01-14 14:00:00,1.29979,1.30012,1.29731,1.29752,3286,0,0
2020-01-14 15:00:00,1.2975,1.29936,1.29733,1.29899,3912,1,0
2020-01-14 16:00:00,1.29899,1.30047,1.29872,1.30025,4739,0,0
2020-01-14 17:00:00,1.30022,1.30138,1.29932,1.30099,5270,0,0
2020-01-14 18:00:00,1.30099,1.30179,1.30001,1.30158,3143,0,0
2020-01-14 19:00:00,1.30158,1.30248,1.30133,1.30212,1921,2,0
2020-01-14 20:00:00,1.30212,1.30304,1.30212,1.30262,2099,0,0
2020-01-14 21:00:00,1.30269,1.3033,1.30253,1.30269,2015,1,0
2020-01-14 22:00:00,1.30268,1.30277,1.30203,1.30208,1760,0,0
2020-01-14 23:00:00,1.30208,1.30233,1.30156,1.30157,859,3,0
2020-01-15 00:00:00,1.30151,1.30209,1.30151,1.30204,626,19,0
2020-01-15 01:00:00,1.30205,1.30222,1.30181,1.30209,730,3,0
2020-01-15 02:00:00,1.30209,1.30244,1.30137,1.30179,1549,0,0
2020-01-15 03:00:00,1.30179,1.3024,1.30169,1.30234,1369,1,0
2020-01-15 04:00:00,1.30234,1.30241,1.30183,1.30215,1021,3,0
2020-01-15 05:00:00,1.30216,1.30246,1.30204,1.30239,781,1,0
2020-01-15 06:00:00,1.30248,1.30291,1.30244,1.30275,819,2,0
2020-01-15 07:00:00,1.30275,1.30333,1.3026,1.30322,1032,0,0
2020-01-15 08:00:00,1.30322,1.30423,1.30279,1.30329,1521,1,0
2020-01-15 09:00:00,1.30328,1.30368,1.30166,1.30201,1816,0,0
2020-01-15 10:00:00,1.30201,1.30203,1.30006,1.30169,3252,0,0
2020-01-15 11:00:00,1.30168,1.30206,1.29848,1.29915,3813,0,0
2020-01-15 12:00:00,1.29915,1.3008,1.29877,1.3007,2326,0,0
2020-01-15 13:00:00,1.30066,1.30291,1.30041,1.30146,3327,0,0
2020-01-15 14:00:00,1.30146,1.30151,1.3,1.30058,2836,0,0
2020-01-15 15:00:00,1.30058,1.30106,1.30004,1.30083,3982,0,0
2020-01-15 16:00:00,1.30083,1.30358,1.30071,1.30311,3956,0,0
2020-01-15 17:00:00,1.30311,1.30311,1.30093,1.30223,3604,0,0
2020-01-15 18:00:00,1.30224,1.3029,1.30197,1.30277,2916,0,0
2020-01-15 19:00:00,1.30277,1.30378,1.30269,1.30329,2554,0,0
2020-01-15 20:00:00,1.30329,1.30393,1.30266,1.30277,1907,1,0
2020-01-15 21:00:00,1.30274,1.30326,1.30241,1.30251,1857,1,0
2020-01-15 22:00:00,1.30251,1.30316,1.30226,1.30304,1150,1,0
2020-01-15 23:00:00,1.30304,1.30384,1.30272,1.30373,1142,1,0
2020-01-16 00:00:00,1.30373,1.3057,1.30359,1.30447,659,6,0
2020-01-16 01:00:00,1.30448,1.30471,1.30373,1.30393,2042,1,0
2020-01-16 02:00:00,1.30394,1.3047,1.30373,1.30414,1447,1,0
2020-01-16 03:00:00,1.30415,1.30442,1.30396,1.30439,1193,3,0
2020-01-16 04:00:00,1.30439,1.30452,1.30399,1.30443,877,4,0
2020-01-16 05:00:00,1.3044,1.30506,1.30427,1.30466,1021,1,0
2020-01-16 06:00:00,1.30466,1.30521,1.30452,1.30471,1446,1,0
2020-01-16 07:00:00,1.30471,1.30517,1.30461,1.30482,926,0,0
2020-01-16 08:00:00,1.30482,1.30486,1.30349,1.30406,1235,2,0
2020-01-16 09:00:00,1.30398,1.30481,1.30341,1.30369,1888,1,0
2020-01-16 10:00:00,1.30369,1.30647,1.30251,1.30505,4007,1,0
2020-01-16 11:00:00,1.30505,1.30621,1.30467,1.30534,2785,1,0
2020-01-16 12:00:00,1.30537,1.30641,1.30488,1.30614,2353,1,0
2020-01-16 13:00:00,1.30614,1.3064,1.30517,1.30603,2023,1,0
2020-01-16 14:00:00,1.30603,1.30745,1.30577,1.30655,2851,1,0
2020-01-16 15:00:00,1.30652,1.30708,1.30489,1.30493,3699,1,0
2020-01-16 16:00:00,1.3049,1.30597,1.30425,1.30501,4405,0,0
2020-01-16 17:00:00,1.30499,1.30703,1.30316,1.30632,5222,1,0
2020-01-16 18:00:00,1.3063,1.30813,1.30578,1.30761,4576,0,0
2020-01-16 19:00:00,1.30761,1.30829,1.30676,1.30739,2383,1,0
2020-01-16 20:00:00,1.30739,1.30779,1.30625,1.30651,1949,0,0
2020-01-16 21:00:00,1.30652,1.30681,1.3063,1.30671,1294,2,0
2020-01-16 22:00:00,1.30672,1.30773,1.30668,1.30751,1178,1,0
2020-01-16 23:00:00,1.3075,1.30788,1.30719,1.30778,768,1,0
2020-01-17 00:00:00,1.30783,1.30787,1.3068,1.30755,693,2,0
2020-01-17 01:00:00,1.30755,1.30794,1.3074,1.30762,541,1,0
2020-01-17 02:00:00,1.30762,1.30781,1.30713,1.30753,1029,1,0
2020-01-17 03:00:00,1.30752,1.3077,1.30638,1.30671,946,1,0
2020-01-17 04:00:00,1.30674,1.30801,1.30674,1.30745,1342,1,0
2020-01-17 05:00:00,1.30745,1.30753,1.30722,1.30743,776,4,0
2020-01-17 06:00:00,1.30743,1.30753,1.30689,1.3071,642,1,0
2020-01-17 07:00:00,1.3071,1.30751,1.3069,1.30743,586,3,0
2020-01-17 08:00:00,1.30742,1.30902,1.30723,1.30878,1310,1,0
2020-01-17 09:00:00,1.30878,1.30894,1.30748,1.30811,2166,1,0
2020-01-17 10:00:00,1.30824,1.31001,1.30768,1.30933,3429,0,0
2020-01-17 11:00:00,1.30932,1.31187,1.30399,1.30552,5594,0,0
2020-01-17 12:00:00,1.30548,1.30664,1.30401,1.30458,3284,0,0
2020-01-17 13:00:00,1.30458,1.30458,1.30263,1.30361,3834,1,0
2020-01-17 14:00:00,1.30361,1.30596,1.30323,1.30514,3209,0,0
2020-01-17 15:00:00,1.30513,1.30558,1.30443,1.30449,3846,2,0
2020-01-17 16:00:00,1.30448,1.30483,1.30262,1.30319,3150,0,0
2020-01-17 17:00:00,1.30312,1.30325,1.30159,1.30299,4242,0,0
2020-01-17 18:00:00,1.303,1.30321,1.30188,1.3028,2340,0,0
2020-01-17 19:00:00,1.3028,1.30293,1.30174,1.30238,1279,2,0
2020-01-17 20:00:00,1.30236,1.30243,1.3017,1.30181,1060,1,0
2020-01-17 21:00:00,1.30181,1.30216,1.30137,1.3017,1292,3,0
2020-01-17 22:00:00,1.30169,1.30202,1.30128,1.30151,1160,2,0
2020-01-17 23:00:00,1.30151,1.30151,1.30076,1.30094,914,0,0
2020-01-20 00:00:00,1.29985,1.3005,1.2995,1.29999,421,12,0
2020-01-20 01:00:00,1.3,1.30073,1.29993,1.30052,637,1,0
2020-01-20 02:00:00,1.30052,1.30088,1.2999,1.29997,795,1,0
2020-01-20 03:00:00,1.29997,1.3005,1.29987,1.30009,749,3,0
2020-01-20 04:00:00,1.30009,1.30039,1.29996,1.30032,689,6,0
2020-01-20 05:00:00,1.30032,1.30058,1.30012,1.30037,567,4,0
2020-01-20 06:00:00,1.30037,1.30045,1.30003,1.30009,363,4,0
2020-01-20 07:00:00,1.30009,1.30019,1.29933,1.29939,692,2,0
2020-01-20 08:00:00,1.2994,1.29968,1.29856,1.29951,829,4,0
2020-01-20 09:00:00,1.29951,1.30008,1.29746,1.29765,1697,1,0
2020-01-20 10:00:00,1.29765,1.2985,1.29698,1.29735,2396,1,0
2020-01-20 11:00:00,1.29734,1.29841,1.29618,1.29839,2463,1,0
2020-01-20 12:00:00,1.29839,1.29909,1.29768,1.2985,1781,1,0
2020-01-20 13:00:00,1.2985,1.30033,1.29828,1.29974,2436,0,0
2020-01-20 14:00:00,1.2997,1.2997,1.29852,1.29908,1760,2,0
2020-01-20 15:00:00,1.29905,1.30082,1.29877,1.30007,2290,1,0
2020-01-20 16:00:00,1.30014,1.30015,1.29898,1.29977,1499,0,0
2020-01-20 17:00:00,1.29976,1.29985,1.29823,1.29962,2061,1,0
2020-01-20 18:00:00,1.29968,1.30003,1.29949,1.29961,1769,1,0
2020-01-20 19:00:00,1.29961,1.30023,1.2996,1.29994,902,0,0
2020-01-20 20:00:00,1.29994,1.29997,1.29969,1.29974,640,0,0
2020-01-20 21:00:00,1.29974,1.30037,1.29968,1.30024,649,5,0
2020-01-20 22:00:00,1.30024,1.30072,1.3001,1.30063,1031,2,0
2020-01-20 23:00:00,1.30063,1.30137,1.30047,1.30076,1613,1,0
2020-01-21 00:00:00,1.30075,1.30111,1.30053,1.30065,475,18,0
2020-01-21 01:00:00,1.30067,1.30085,1.30022,1.30037,550,1,0
2020-01-21 02:00:00,1.30037,1.30044,1.29982,1.29982,582,3,0
2020-01-21 03:00:00,1.29982,1.30008,1.29949,1.30004,1126,1,0
2020-01-21 04:00:00,1.30004,1.30059,1.29985,1.30048,793,3,0
2020-01-21 05:00:00,1.30048,1.30139,1.30039,1.3013,1393,2,0
2020-01-21 06:00:00,1.3013,1.30138,1.30082,1.30134,1088,2,0
2020-01-21 07:00:00,1.30134,1.30212,1.30125,1.30125,655,1,0
2020-01-21 08:00:00,1.30125,1.30155,1.30051,1.30052,838,1,0
2020-01-21 09:00:00,1.30052,1.30093,1.30009,1.30061,1576,2,0
2020-01-21 10:00:00,1.30062,1.30211,1.29954,1.30124,3094,0,0
2020-01-21 11:00:00,1.30124,1.30448,1.30077,1.30399,3295,0,0
2020-01-21 12:00:00,1.30399,1.30505,1.30348,1.30373,2517,0,0
2020-01-21 13:00:00,1.30373,1.30629,1.30373,1.30587,2442,0,0
2020-01-21 14:00:00,1.30581,1.30638,1.30459,1.30489,2047,0,0
2020-01-21 15:00:00,1.30489,1.30832,1.30483,1.30731,3137,0,0
2020-01-21 16:00:00,1.30731,1.30731,1.30515,1.30606,2655,1,0
2020-01-21 17:00:00,1.30607,1.30632,1.30468,1.30572,4270,0,0
2020-01-21 18:00:00,1.30576,1.30632,1.30392,1.30453,3025,0,0
2020-01-21 19:00:00,1.30461,1.30489,1.30414,1.30456,1893,1,0
2020-01-21 20:00:00,1.30456,1.30606,1.30454,1.30547,2110,0,0
2020-01-21 21:00:00,1.30547,1.30557,1.30483,1.30498,1817,3,0
2020-01-21 22:00:00,1.30498,1.30504,1.30424,1.30433,2027,0,0
2020-01-21 23:00:00,1.30432,1.30515,1.30382,1.30472,1329,0,0
2020-01-22 00:00:00,1.30473,1.30474,1.304,1.30458,630,24,0
2020-01-22 01:00:00,1.30458,1.30473,1.30445,1.30455,1825,4,0
2020-01-22 02:00:00,1.30455,1.30538,1.30455,1.30498,1650,1,0
2020-01-22 03:00:00,1.30497,1.30526,1.30447,1.3048,1664,1,0
2020-01-22 04:00:00,1.3048,1.30493,1.30411,1.30415,1754,4,0
2020-01-22 05:00:00,1.30415,1.30439,1.30345,1.30373,1472,2,0
2020-01-22 06:00:00,1.30374,1.30432,1.30364,1.30432,732,1,0
2020-01-22 07:00:00,1.30432,1.30613,1.30432,1.30575,1715,0,0
2020-01-22 08:00:00,1.30576,1.30677,1.30511,1.30633,1806,0,0
2020-01-22 09:00:00,1.3063,1.30633,1.30459,1.30546,2701,0,0
2020-01-22 10:00:00,1.30546,1.30561,1.30373,1.30533,2920,2,0
2020-01-22 11:00:00,1.30532,1.30629,1.30408,1.30609,3330,0,0
2020-01-22 12:00:00,1.30608,1.3069,1.30554,1.30609,3735,0,0
