time,open,high,low,close,tick_volume,spread,real_volume
2022-11-02 23:25:00,1.13932,1.13948,1.13923,1.13939,25,14,0
2022-11-02 23:30:00,1.13946,1.13946,1.13912,1.13932,88,9,0
2022-11-02 23:35:00,1.13932,1.13932,1.1391,1.13927,697,19,0
2022-11-02 23:40:00,1.13904,1.13928,1.13902,1.13928,671,19,0
2022-11-02 23:45:00,1.13906,1.13929,1.13904,1.13906,619,19,0
2022-11-02 23:50:00,1.13906,1.13938,1.1389,1.13898,295,19,0
2022-11-02 23:55:00,1.13901,1.13917,1.13874,1.13896,391,19,0
2022-11-03 00:00:00,1.13895,1.1391499999999999,1.13855,1.13873,587,19,0
2022-11-03 00:05:00,1.13872,1.13909,1.1386,1.13861,281,9,0
2022-11-03 00:10:00,1.1386,1.13945,1.1386,1.1394199999999999,188,19,0
2022-11-03 00:15:00,1.1394199999999999,1.14022,1.13916,1.13916,640,17,0
2022-11-03 00:20:00,1.13916,1.13951,1.13868,1.13875,408,19,0
2022-11-03 00:25:00,1.13875,1.13907,1.13867,1.13897,338,19,0
2022-11-03 00:30:00,1.13896,1.13909,1.13879,1.13897,442,17,0
2022-11-03 00:35:00,1.13898,1.13909,1.13869,1.13895,325,9,0
2022-11-03 00:40:00,1.13895,1.13906,1.13836,1.13846,399,9,0
2022-11-03 00:45:00,1.13842,1.13879,1.13842,1.13862,297,9,0
2022-11-03 00:50:00,1.13862,1.13875,1.13846,1.13861,252,16,0
2022-11-03 00:55:00,1.1386,1.1388099999999999,1.13845,1.13872,400,9,0
2022-11-03 01:00:00,1.13872,1.1388,1.13799,1.13812,509,7,0
2022-11-03 01:05:00,1.13813,1.13836,1.13798,1.13808,299,9,0
2022-11-03 01:10:00,1.13809,1.13827,1.1379299999999999,1.13797,431,7,0
2022-11-03 01:15:00,1.13797,1.13813,1.13782,1.13788,274,7,0
2022-11-03 01:20:00,1.13787,1.13792,1.13743,1.13761,250,9,0
2022-11-03 01:25:00,1.13761,1.13789,1.1376,1.13777,440,9,0
2022-11-03 01:30:00,1.13778,1.13797,1.1375899999999999,1.13771,316,17,0
2022-11-03 01:35:00,1.13771,1.13786,1.13755,1.13769,464,8,0
2022-11-03 01:40:00,1.13769,1.13806,1.13768,1.13796,249,17,0
2022-11-03 01:45:00,1.13796,1.13829,1.13796,1.13825,229,17,0
2022-11-03 01:50:00,1.13824,1.13845,1.13806,1.1384400000000001,932,7,0
2022-11-03 01:55:00,1.1384400000000001,1.13858,1.13823,1.13832,457,6,0
2022-11-03 02:00:00,1.13833,1.13833,1.13748,1.1374900000000001,761,8,0
2022-11-03 02:05:00,1.1374900000000001,1.13798,1.1374900000000001,1.13789,675,8,0
2022-11-03 02:10:00,1.13789,1.13821,1.13764,1.13819,607,8,0
2022-11-03 02:15:00,1.13819,1.13831,1.13798,1.13799,622,12,0
2022-11-03 02:20:00,1.13799,1.13821,1.1379,1.13799,604,7,0
2022-11-03 02:25:00,1.13798,1.13799,1.13762,1.13774,648,6,0
